iata_code,lat,lon,name,type,iso3,iso_region,municipality
EGC,44.82529831,0.518611014,Bergerac-Roumanière Airport,medium_airport,FRA,FR-NAQ,Bergerac/Roumanière
RDZ,44.40790176,2.482670069,Rodez-Marcillac Airport,medium_airport,FRA,FR-OCC,Rodez/Marcillac
RNS,48.06949997,-1.734789968,Rennes-Saint-Jacques Airport,medium_airport,FRA,FR-BRE,Rennes/Saint-Jacques
IDY,46.71860123,-2.391109943,Île d'Yeu Airport,medium_airport,FRA,FR-PDL,Île d'Yeu
PIS,46.58769989,0.306665987,Poitiers-Biard Airport,medium_airport,FRA,FR-NAQ,Poitiers/Biard
LPY,45.08069992,3.7628901,Le Puy-Loudes Airport,medium_airport,FRA,FR-ARA,Le Puy/Loudes
ETZ,48.98210144,6.251319885,Metz-Nancy-Lorraine Airport,medium_airport,FRA,FR-GES,Metz / Nancy
DLE,47.042685999999996,5.4350629999999995,Dole-Tavaux Airport,medium_airport,FRA,FR-BFC,Dole/Tavaux
BIA,42.55270004,9.483730316,Bastia-Poretta Airport,medium_airport,FRA,FR-COR,Bastia/Poretta
CFR,49.1733017,-0.44999998799999996,Caen-Carpiquet Airport,medium_airport,FRA,FR-NOR,Caen/Carpiquet
LRT,47.76060104,-3.4400000569999998,Lorient South Brittany (Bretagne Sud) Airport,medium_airport,FRA,FR-BRE,Lorient/Lann/Bihoué
DNR,48.58769989,-2.0799601080000003,Dinard-Pleurtuit-Saint-Malo Airport,medium_airport,FRA,FR-BRE,Dinard/Pleurtuit/Saint-Malo
AGF,44.17470169,0.590556026,Agen-La Garenne Airport,medium_airport,FRA,FR-NAQ,Agen/La Garenne
ANE,47.560299,-0.312222,Angers-Loire Airport,medium_airport,FRA,FR-PDL,Angers/Marcé
BOD,44.82830048,-0.7155560259999999,Bordeaux-Mérignac Airport,large_airport,FRA,FR-NAQ,Bordeaux/Mérignac
LRH,46.17919922,-1.195279956,La Rochelle-Île de Ré Airport,medium_airport,FRA,FR-NAQ,La Rochelle/Île de Ré
CMF,45.63809967,5.88022995,Chambéry-Savoie Airport,medium_airport,FRA,FR-ARA,Chambéry/Aix-les-Bains
AJA,41.92359924,8.802920341,Ajaccio-Napoléon Bonaparte Airport,medium_airport,FRA,FR-COR,Ajaccio/Napoléon Bonaparte
FSC,41.50059891,9.097780228,Figari Sud-Corse Airport,medium_airport,FRA,FR-COR,Figari Sud-Corse
CLY,42.52444439999999,8.793055599999999,Calvi-Sainte-Catherine Airport,medium_airport,FRA,FR-COR,Calvi/Sainte-Catherine
CFE,45.7867012,3.1691699030000002,Clermont-Ferrand Auvergne Airport,medium_airport,FRA,FR-ARA,Clermont-Ferrand/Auvergne
FAE,62.06359863,-7.2772197720000005,Vagar Airport,medium_airport,FRO,FO-U-A,Vagar
KSA,5.35698,162.957993,Kosrae International Airport,medium_airport,FSM,FM-KSA,Okat
PNI,6.985099792000001,158.2089996,Pohnpei International Airport,medium_airport,FSM,FM-PNI,Pohnpei Island
TKK,7.461870192999999,151.8430023,Chuuk International Airport,medium_airport,FSM,FM-TRK,Weno Island
YAP,9.49891,138.082993,Yap International Airport,medium_airport,FSM,FM-YAP,Yap Island
POG,-0.711739004,8.754380226,Port Gentil Airport,medium_airport,GAB,GA-8,Port Gentil
MKU,0.579210997,12.89089966,Makokou Airport,medium_airport,GAB,GA-6,Makokou
TCH,-2.849999905,11.0170002,Tchibanga Airport,small_airport,GAB,GA-5,Tchibanga
MVB,-1.6561599969999998,13.43799973,M'Vengue El Hadj Omar Bongo Ondimba International Airport,medium_airport,GAB,GA-2,Franceville
KOU,-1.184610009,12.44130039,Koulamoutou Mabimbi Airport,medium_airport,GAB,GA-7,Koulamoutou
MJL,-1.84513998,11.05669975,Mouilla Ville Airport,medium_airport,GAB,GA-4,Mouila
LBV,0.458600014,9.412280082999999,Libreville Leon M'ba International Airport,medium_airport,GAB,GA-1,Libreville
GAX,-2.785278,10.047222,Gamba Airport,small_airport,GAB,GA-8,Gamba
OYE,1.5431100130000002,11.58139992,Oyem Airport,medium_airport,GAB,GA-9,Oyem
PSV,60.321701000000004,-1.6930599999999998,Papa Stour Airport,small_airport,GBR,GB-SCT,Papa Stour Island
BFS,54.65750122,-6.2158298489999995,Belfast International Airport,large_airport,GBR,GB-NIR,Belfast
STN,51.88499832,0.234999999,London Stansted Airport,large_airport,GBR,GB-ENG,London
BLK,53.77170181,-3.028609991,Blackpool International Airport,medium_airport,GBR,GB-ENG,Blackpool
HUY,53.57440186,-0.350832999,Humberside Airport,medium_airport,GBR,GB-ENG,Grimsby
LBA,53.86589813,-1.660570025,Leeds Bradford Airport,large_airport,GBR,GB-ENG,Leeds
CEG,53.17810059,-2.977780104,Hawarden Airport,medium_airport,GBR,GB-WLS,Hawarden
NCL,55.03749847,-1.691669941,Newcastle Airport,large_airport,GBR,GB-ENG,Newcastle
MME,54.50920105,-1.4294099809999998,Durham Tees Valley Airport,medium_airport,GBR,GB-ENG,Durham
ILY,55.68190002,-6.256669998,Islay Airport,medium_airport,GBR,GB-SCT,Port Ellen
VLY,53.24810028,-4.535339832,Anglesey Airport,medium_airport,GBR,GB-WLS,Angelsey
KOI,58.95780182,-2.904999971,Kirkwall Airport,medium_airport,GBR,GB-SCT,Orkney Islands
LSI,59.87889862,-1.295560002,Sumburgh Airport,medium_airport,GBR,GB-SCT,Lerwick
WIC,58.45890045,-3.093060017,Wick Airport,medium_airport,GBR,GB-SCT,Wick
ABZ,57.20190048,-2.197779894,Aberdeen Dyce Airport,large_airport,GBR,GB-SCT,Aberdeen
LYX,50.95610046,0.939167023,Lydd Airport,medium_airport,GBR,GB-ENG,"Lydd, Ashford"
INV,57.54249954,-4.047500134,Inverness Airport,medium_airport,GBR,GB-SCT,Inverness
EDI,55.95000076,-3.3724999430000002,Edinburgh Airport,large_airport,GBR,GB-SCT,Edinburgh
OUK,60.4252,-0.75,Outer Skerries Airport,medium_airport,GBR,GB-SCT,Grunay Island
FOA,60.121725,-2.053202,Foula Airfield,small_airport,GBR,GB-SCT,Foula
BZZ,51.75,-1.58362,RAF Brize Norton,large_airport,GBR,GB-ENG,Brize Norton
EXT,50.73440170000001,-3.413889885,Exeter International Airport,large_airport,GBR,GB-ENG,Exeter
NWI,52.67580032,1.282780051,Norwich International Airport,large_airport,GBR,GB-ENG,Norwich
TRE,56.49919891,-6.869170189,Tiree Airport,medium_airport,GBR,GB-SCT,Balemartine
BRR,57.0228,-7.443060000000001,Barra Airport,medium_airport,GBR,GB-SCT,Eoligarry
SYY,58.21559906,-6.331110001,Stornoway Airport,medium_airport,GBR,GB-SCT,Stornoway
DND,56.45249939,-3.02583003,Dundee Airport,medium_airport,GBR,GB-SCT,Dundee
BEB,57.48109818,-7.362780094,Benbecula Airport,medium_airport,GBR,GB-SCT,Balivanich
PIK,55.50939941,-4.586669922,Glasgow Prestwick Airport,medium_airport,GBR,GB-SCT,Glasgow
GLA,55.871899,-4.43306,Glasgow International Airport,large_airport,GBR,GB-SCT,Glasgow
SEN,51.57139969,0.695555985,Southend Airport,medium_airport,GBR,GB-ENG,Southend
EMA,52.83110046,-1.328060031,East Midlands Airport,large_airport,GBR,GB-ENG,Nottingham
LCY,51.505299,0.055277999999999994,London City Airport,medium_airport,GBR,GB-ENG,London
FIE,59.53580093,-1.6280599830000002,Fair Isle Airport,medium_airport,GBR,GB-SCT,Fair Isle
EOI,59.19060135,-2.772219896,Eday Airport,medium_airport,GBR,GB-SCT,Eday
LHR,51.4706,-0.461941,London Heathrow Airport,large_airport,GBR,GB-ENG,London
CAL,55.43719864,-5.686389922999999,Campbeltown Airport,medium_airport,GBR,GB-SCT,Campbeltown
SOY,59.15530014,-2.641390085,Stronsay Airport,small_airport,GBR,GB-SCT,Stronsay
NDY,59.25030136,-2.576669931,Sanday Airport,small_airport,GBR,GB-SCT,Sanday
LWK,60.19219971,-1.243610024,Lerwick / Tingwall Airport,small_airport,GBR,GB-SCT,Lerwick
DSA,53.48053781,-1.010656357,Robin Hood Doncaster Sheffield Airport,large_airport,GBR,GB-ENG,Doncaster
MAN,53.35369873,-2.274950027,Manchester Airport,large_airport,GBR,GB-ENG,Manchester
WRY,59.35029984,-2.950000048,Westray Airport,small_airport,GBR,GB-SCT,Westray
NQT,52.91999817,-1.0791699890000002,Nottingham Airport,medium_airport,GBR,GB-ENG,Nottingham
PPW,59.35169983,-2.900279999,Papa Westray Airport,small_airport,GBR,GB-SCT,Papa Westray
BHX,52.45389938,-1.7480299469999998,Birmingham International Airport,large_airport,GBR,GB-ENG,Birmingham
BRS,51.382702,-2.71909,Bristol Airport,large_airport,GBR,GB-ENG,Bristol
LPL,53.33359909,-2.849720001,Liverpool John Lennon Airport,large_airport,GBR,GB-ENG,Liverpool
LTN,51.87469864,-0.368333012,London Luton Airport,large_airport,GBR,GB-ENG,London
LEQ,50.102798,-5.67056,Land's End Airport,medium_airport,GBR,GB-ENG,Land's End
ISC,49.91329956,-6.2916698460000005,St. Mary's Airport,medium_airport,GBR,GB-ENG,St. Mary's
BOH,50.77999878,-1.8424999709999998,Bournemouth Airport,large_airport,GBR,GB-ENG,Bournemouth
SOU,50.95029831,-1.35679996,Southampton Airport,large_airport,GBR,GB-ENG,Southampton
NQY,50.44060135,-4.995409966,Newquay Cornwall Airport,medium_airport,GBR,GB-ENG,Newquay
LDY,55.042800899999996,-7.161109924,City of Derry Airport,medium_airport,GBR,GB-NIR,Derry
BHD,54.61809921,-5.872499942999999,George Best Belfast City Airport,large_airport,GBR,GB-NIR,Belfast
LGW,51.148102,-0.190278,London Gatwick Airport,large_airport,GBR,GB-ENG,London
CWL,51.39670181,-3.343329906,Cardiff International Airport,large_airport,GBR,GB-WLS,Cardiff
NRL,59.36750031,-2.434439898,North Ronaldsay Airport,small_airport,GBR,GB-SCT,North Ronaldsay
BUS,41.61029816,41.59970093,Batumi International Airport,medium_airport,GEO,GE-AJ,Batumi
KUT,42.17670059,42.48260117,Kopitnari Airport,medium_airport,GEO,GE-IM,Kutaisi
TBS,41.66920089999999,44.95470047,Tbilisi International Airport,large_airport,GEO,GE-TB,Tbilisi
SUI,42.85820007,41.12810135,Sukhumi Dranda Airport,medium_airport,GEO,GE-AB,Sukhumi
GCI,49.43500137,-2.6019699569999997,Guernsey Airport,medium_airport,GGY,GG-U-A,Saint Peter Port
ACI,49.706103999999996,-2.2147200000000002,Alderney Airport,medium_airport,GGY,GG-U-A,Saint Anne
TKD,4.89605999,-1.7747600080000001,Takoradi Airport,medium_airport,GHA,GH-WP,Sekondi-Takoradi
NYI,7.361830235,-2.328759909,Sunyani Airport,medium_airport,GHA,GH-BA,Sunyani
ACC,5.6051898,-0.166786,Kotoka International Airport,large_airport,GHA,GH-AA,Accra
TML,9.557189941,-0.8632140159999999,Tamale Airport,medium_airport,GHA,GH-NP,Tamale
KMS,6.7145600320000005,-1.590819955,Kumasi Airport,medium_airport,GHA,GH-AH,Kumasi
GIB,36.15119934,-5.34965992,Gibraltar Airport,medium_airport,GIB,GI-U-A,Gibraltar
CKY,9.576889999999999,-13.612,Conakry International Airport,medium_airport,GIN,GN-C,Conakry
DSD,16.296902,-61.0844,La Désirade Airport,small_airport,GLP,GP-U-A,Grande Anse
BBR,16.01329994,-61.74219894,Baillif Airport,small_airport,GLP,GP-U-A,Basse Terre
SFC,16.25779915,-61.26250076,St-François Airport,small_airport,GLP,GP-U-A,St-François
GBJ,15.86870003,-61.27000046,Les Bases Airport,medium_airport,GLP,GP-U-A,Grand Bourg
PTP,16.265301,-61.531799,Pointe-à-Pitre Le Raizet,large_airport,GLP,GP-U-A,Pointe-à-Pitre
BJL,13.3380003,-16.652200699999998,Banjul International Airport,medium_airport,GMB,GM-W,Banjul
OXB,11.89480019,-15.65369987,Osvaldo Vieira International Airport,medium_airport,GNB,GW-BS,Bissau
NBN,-1.410277,5.621944,Annobón Airport,small_airport,GNQ,GQ-AN,San Antonio de Palé
SSG,3.7552700039999998,8.708720207,Malabo Airport,medium_airport,GNQ,GQ-BN,Malabo
BSG,1.905470014,9.805680275,Bata Airport,medium_airport,GNQ,GQ-LI,
KZI,40.28609848,21.84079933,Filippos Airport,medium_airport,GRC,GR-58,Kozani
KVA,40.91329956,24.61919975,Alexander the Great International Airport,medium_airport,GRC,GR-55,Kavala
JKL,36.9632988,26.94059944,Kalymnos Airport,small_airport,GRC,GR-81,Kalymnos Island
LRS,37.184898,26.800301,Leros Airport,small_airport,GRC,GR-81,Leros Island
LXS,39.917099,25.23629951,Limnos Airport,small_airport,GRC,GR-83,Limnos Island
JMK,37.43510056,25.34810066,Mikonos Airport,medium_airport,GRC,GR-82,Mykonos Island
MLO,36.696899,24.4769,Milos Airport,small_airport,GRC,GR-82,Milos Island
MJT,39.05670166,26.59830093,Mytilene International Airport,medium_airport,GRC,GR-83,Mytilene
JNX,37.08110046,25.36809921,Naxos Airport,small_airport,GRC,GR-82,Naxos Island
PAS,37.020495000000004,25.113195,Paros National Airport,small_airport,GRC,GR-82,Paros Island
JTY,36.57989883,26.37579918,Astypalaia Airport,small_airport,GRC,GR-81,Astypalaia Island
PVK,38.92549896,20.76530075,Aktion National Airport,medium_airport,GRC,GR-34,Preveza/Lefkada
RHO,36.40539932,28.08620071,Diagoras Airport,medium_airport,GRC,GR-81,Rodes Island
GPA,38.1511,21.4256,Araxos Airport,medium_airport,GRC,GR-13,Patras
CHQ,35.53170013,24.14970016,Chania International Airport,medium_airport,GRC,GR-94,Souda
JSI,39.17710114,23.50370026,Skiathos Island National Airport,medium_airport,GRC,GR-43,Skiathos
SMI,37.68999863,26.911699300000002,Samos Airport,medium_airport,GRC,GR-84,Samos Island
JSY,37.42279816,24.95089912,Syros Airport,small_airport,GRC,GR-82,Syros Island
JTR,36.39920044,25.47929955,Santorini Airport,medium_airport,GRC,GR-82,Santorini Island
KSJ,35.42139816,26.90999985,Kasos Airport,small_airport,GRC,GR-81,Kasos Island
CFU,39.60189819,19.911699300000002,Ioannis Kapodistrias International Airport,medium_airport,GRC,GR-22,Kerkyra Island
AOK,35.42139816,27.14599991,Karpathos Airport,medium_airport,GRC,GR-81,Karpathos Island
KGS,36.79330063,27.091699600000005,Kos Airport,medium_airport,GRC,GR-81,Kos Island
ZTH,37.7509,20.8843,"Zakynthos International Airport ""Dionysios Solomos""",medium_airport,GRC,GR-21,Zakynthos Island
SKG,40.519699100000004,22.97089958,Thessaloniki Macedonia International Airport,large_airport,GRC,GR-54,Thessaloniki
AXD,40.85589981,25.95630074,Dimokritos Airport,medium_airport,GRC,GR-71,Alexandroupolis
ATH,37.93640137,23.94449997,Eleftherios Venizelos International Airport,large_airport,GRC,GR-A1,Athens
JSH,35.21609879,26.10129929,Sitia Airport,medium_airport,GRC,GR-92,Crete Island
JIK,37.68270111,26.3470993,Ikaria Airport,small_airport,GRC,GR-84,Ikaria Island
IOA,39.69639969,20.82250023,Ioannina Airport,medium_airport,GRC,GR-33,Ioannina
JKH,38.34320068,26.140600199999998,Chios Island National Airport,medium_airport,GRC,GR-85,Chios Island
KSO,40.44630051,21.28219986,Kastoria National Airport,small_airport,GRC,GR-56,Kastoria
KIT,36.27429962,23.0170002,Kithira Airport,small_airport,GRC,GR-A1,Kithira Island
EFL,38.12009811,20.50049973,Kefallinia Airport,medium_airport,GRC,GR-23,Kefallinia Island
KZS,36.14170074,29.57640076,Kastelorizo Airport,small_airport,GRC,GR-81,Kastelorizo Island
KLX,37.06829834,22.02549934,Kalamata Airport,medium_airport,GRC,GR-17,Kalamata
HER,35.33969879,25.18029976,Heraklion International Nikos Kazantzakis Airport,large_airport,GRC,GR-91,Heraklion
SKU,38.96760178,24.48719978,Skiros Airport,small_airport,GRC,GR-04,Skiros Island
GND,12.00419998,-61.78620148,Point Salines International Airport,medium_airport,GRD,GD-GE,Saint George's
SFJ,67.0122219,-50.71160316,Kangerlussuaq Airport,medium_airport,GRL,GL-U-A,Kangerlussuaq
NAQ,77.48860168,-69.38870239,Qaanaaq Airport,small_airport,GRL,GL-U-A,Qaanaaq
JFR,62.01473618,-49.67093658,Paamiut Airport,small_airport,GRL,GL-U-A,Paamiut
JSU,65.41249847,-52.93939972,Maniitsoq Airport,small_airport,GRL,GL-U-A,Maniitsoq
KUS,65.57360077,-37.12360001,Kulusuk Airport,small_airport,GRL,GL-U-A,Kulusuk
GOH,64.19090271,-51.67810059,Godthaab / Nuuk Airport,medium_airport,GRL,GL-U-A,Nuuk
JHS,66.95130157,-53.72930145,Sisimiut Airport,small_airport,GRL,GL-U-A,Sisimiut
THU,76.53119659,-68.70320129,Thule Air Base,medium_airport,GRL,GL-U-A,Thule
JUV,72.79019928,-56.13059998,Upernavik Airport,small_airport,GRL,GL-U-A,Upernavik
JQA,70.73419952,-52.69620132,Qaarsut Airport,small_airport,GRL,GL-U-A,Uummannaq
UAK,61.16049957,-45.42599869,Narsarsuaq Airport,medium_airport,GRL,GL-U-A,Narsarsuaq
JEG,68.72180176,-52.78469849,Aasiaat Airport,medium_airport,GRL,GL-U-A,Aasiaat
CNP,70.74310303,-22.65049934,Neerlerit Inaat Airport,small_airport,GRL,GL-U-A,Neerlerit Inaat
JAV,69.24320221,-51.05709839,Ilulissat Airport,small_airport,GRL,GL-U-A,Ilulissat
GUA,14.5833,-90.527496,La Aurora Airport,large_airport,GTM,GT-GU,Guatemala City
FRS,16.91379929,-89.86640167,Mundo Maya International Airport,medium_airport,GTM,GT-PE,San Benito
GSJ,13.93620014,-90.83580017,San José Airport,medium_airport,GTM,GT-ES,Puerto San José
AAZ,14.8656,-91.501999,Quezaltenango Airport,small_airport,GTM,GT-QZ,Quezaltenango
PBR,15.7309,-88.583801,Puerto Barrios Airport,medium_airport,GTM,GT-IZ,Puerto Barrios
GSI,4.285833,-54.373056000000005,Grand-Santi Airport,small_airport,GUF,GF-SL,Grand-Santi
MPY,3.6575,-54.037201,Maripasoula Airport,small_airport,GUF,GF-SL,Maripasoula
XAU,3.61361,-53.204201,Saúl Airport,small_airport,GUF,GF-SL,Saúl
LDX,5.48306,-54.034401,Saint-Laurent-du-Maroni Airport,small_airport,GUF,GF-SL,Saint-Laurent-du-Maroni
CAY,4.8198099139999995,-52.36040115,Cayenne-Rochambeau Airport,medium_airport,GUF,GF-CY,Cayenne / Rochambeau
GUM,13.48340034,144.7960052,Antonio B. Won Pat International Airport,large_airport,GUM,GU-U-A,"Hagåtña, Guam International Airport"
LTM,3.37276,-59.789398,Lethem Airport,medium_airport,GUY,GY-UT,Lethem
OGL,6.80628,-58.1059,Eugene F. Correira International Airport,medium_airport,GUY,GY-DE,Ogle
GEO,6.498549937999999,-58.25410079999999,Cheddi Jagan International Airport,medium_airport,GUY,GY-DE,Georgetown
KAI,5.172754765,-59.49148178,Kaieteur International Airport,medium_airport,GUY,GY-PT,Kaieteur Falls
HKG,22.308901000000002,113.915001,Hong Kong International Airport,large_airport,HKG,HK-U-A,Hong Kong
LCE,15.7425,-86.852997,Goloson International Airport,medium_airport,HND,HN-AT,La Ceiba
PEU,15.2622,-83.78119699999999,Puerto Lempira Airport,small_airport,HND,HN-GD,Puerto Lempira
RTB,16.316799,-86.523003,Juan Manuel Galvez International Airport,medium_airport,HND,HN-IB,Roatan Island
TGU,14.06089973,-87.21720123,Toncontín International Airport,medium_airport,HND,HN-FM,Tegucigalpa
UII,16.1131,-86.880302,Utila Airport,small_airport,HND,HN-IB,Utila Island
SAP,15.4526,-87.923599,Ramón Villeda Morales International Airport,medium_airport,HND,HN-CR,San Pedro Sula
GJA,16.4454,-85.906601,La Laguna Airport,medium_airport,HND,HN-IB,Guanaja
SPU,43.53889847,16.29800034,Split Airport,medium_airport,HRV,HR-17,Split
DBV,42.56140137,18.26819992,Dubrovnik Airport,medium_airport,HRV,HR-19,Dubrovnik
PUY,44.89350128,13.922200199999997,Pula Airport,medium_airport,HRV,HR-18,Pula
RJK,45.21689987,14.570300099999999,Rijeka Airport,medium_airport,HRV,HR-08,Rijeka
BWK,43.28570175,16.67970085,Bol Airport,medium_airport,HRV,HR-17,Brač Island
ZAG,45.74290085,16.06879997,Zagreb Airport,large_airport,HRV,HR-21,Zagreb
ZAD,44.108299,15.3467,Zadar Airport,medium_airport,HRV,HR-13,Zemunik (Zadar)
CYA,18.27109909,-73.78829956,Les Cayes Airport,medium_airport,HTI,HT-SD,Les Cayes
PAX,19.93359947,-72.84860229,Port-de-Paix Airport,medium_airport,HTI,HT-NO,Port-de-Paix
PAP,18.57999992,-72.29250336,Toussaint Louverture International Airport,medium_airport,HTI,HT-OU,Port-au-Prince
CAP,19.733,-72.194702,Cap Haitien International Airport,medium_airport,HTI,HT-ND,Cap Haitien
JEE,18.66309929,-74.17030334,Jérémie Airport,medium_airport,HTI,HT-GA,Jeremie
JAK,18.24110031,-72.51850128,Jacmel Airport,medium_airport,HTI,HT-SE,Jacmel
PEV,45.990898,18.240996,Pécs-Pogány Airport,medium_airport,HUN,HU-BA,Pécs-Pogány
SOB,46.686391,17.159084,Hévíz–Balaton Airport,medium_airport,HUN,HU-ZA,Sármellék
BUD,47.429759999999995,19.261093,Budapest Liszt Ferenc International Airport,large_airport,HUN,HU-PE,Budapest
DEB,47.48889923,21.61529922,Debrecen International Airport,medium_airport,HUN,HU-HB,Debrecen
SWQ,-8.489040375,117.41200259999998,Sumbawa Besar Airport,small_airport,IDN,ID-NB,Sumbawa Island
DPS,-8.748169899,115.16699979999999,Ngurah Rai (Bali) International Airport,large_airport,IDN,ID-BA,Denpasar-Bali Island
LOP,-8.757322,116.276675,Lombok International Airport,medium_airport,IDN,ID-NB,Mataram
TMC,-9.40972,119.244003,Tambolaka Airport,small_airport,IDN,ID-NT,Waikabubak-Sumba Island
WGP,-9.66922,120.302002,Umbu Mehang Kunda Airport,small_airport,IDN,ID-NT,Waingapu-Sumba Island
BMU,-8.539649962999999,118.6869965,Muhammad Salahuddin Airport,small_airport,IDN,ID-NB,Bima-Sumbawa Island
TIM,-4.5282800000000005,136.886993,Moses Kilangin Airport,medium_airport,IDN,ID-PA,Timika-Papua Island
JBB,-8.238056,113.69443899999999,"Noto Hadinegoro, Jember Airport",small_airport,IDN,ID-JI,Jember
BIK,-1.190019965,136.1080017,Frans Kaisiepo Airport,medium_airport,IDN,ID-PA,Biak-Supiori Island
UPG,-5.061629772,119.5540009,Hasanuddin International Airport,large_airport,IDN,ID-SN,Ujung Pandang-Celebes Island
LLO,-3.082997,120.24501799999999,Bua Airport,small_airport,IDN,ID-SN,Palopo
ARD,-8.132340431,124.59700009999999,Mali Airport,small_airport,IDN,ID-NT,Alor Island
LBJ,-8.48666,119.889,Komodo Airport,small_airport,IDN,ID-NT,Labuan Bajo - Flores Island
KOE,-10.17160034,123.6709976,El Tari Airport,small_airport,IDN,ID-NT,Kupang-Timor Island
WNI,-5.293996,123.634,Matahora Airport,medium_airport,IDN,ID-SG,Wangi-wangi Island
KSR,-6.1751,120.4362,Selayar/Aroepala Airport,small_airport,IDN,ID-SN,Benteng
TTR,-3.044739962,119.8219986,Pongtiku Airport,small_airport,IDN,ID-SN,Makale
KDI,-4.081610203,122.4179993,Wolter Monginsidi Airport,small_airport,IDN,ID-SG,Kendari-Celebes Island
AAP,-0.374448,117.24939199999999,Aji Pangeran Tumenggung Pranoto International Airport,large_airport,IDN,ID-KI,Samarinda
NBX,-3.36818,135.496002,Nabire Airport,medium_airport,IDN,ID-PA,Nabire-Papua Island
YIA,-7.905338,110.05726399999999,Yogyakarta International Airport,medium_airport,IDN,ID-YO,Yogyakarta
OKL,-4.9071,140.6277,Oksibil Airport,small_airport,IDN,ID-PA,Oksibil-Papua Island
DJJ,-2.5769500730000003,140.5160065,Sentani International Airport,large_airport,IDN,ID-PA,Jayapura-Papua Island
KBU,-3.29472,116.165001,Gusti Syamsir Alam Airport,small_airport,IDN,ID-KS,Stagen - Laut Island
JIO,-8.13911,127.9075,Jos Orno Imsula Airport,small_airport,IDN,ID-MA,Tiakur
TJG,-2.216559887,115.435997,Warukin Airport,medium_airport,IDN,ID-KS,Tanta-Tabalong-Borneo Island
